Year,Region,Student_Dropout_Value,Teacher_Data_Value
2017,Idanha-a-Nova,14.1,500.0
2017,Lagoa,24.6,650.0
2017,Lagos,22.4,938.5
2017,Lajes do Pico,21.1,266.7
2017,Lamego,13.8,800.0
2017,Leiria,14.0,1900.0
2017,Lisboa,17.8,825.3
2017,Loulé,18.4,577.4
2017,Loures,18.0,794.2
2017,Lourinhã,18.0,971.4
2017,Lousada,14.1,404.5
2017,Macedo de Cavaleiros,20.8,666.7
2017,Machico,17.2,1275.0
2017,Madalena,25.2,266.7
2017,Mafra,17.4,367.4
2017,Maia,14.7,1493.1
2017,Manteigas,7.7,233.3
2017,Marco de Canaveses,11.0,955.6
2017,Marinha Grande,10.9,1675.0
2017,Matosinhos,14.7,2258.6
2017,Mação,7.6,425.0
2017,Miranda do Douro,19.2,2400.0
2017,Mirandela,16.6,1440.0
2017,Mogadouro,19.5,2700.0
2017,Moimenta da Beira,12.7,585.7
2017,Moita,16.7,1253.3
2017,Montalegre,23.2,475.0
2017,Montemor-o-Novo,14.9,1233.3
2017,Montijo,19.3,1928.6
2017,Mora,21.4,300.0
2017,Mortágua,12.5,2900.0
2017,Moura,15.9,566.7
2017,Murtosa,18.0,1500.0
2017,Murça,18.1,1000.0
2017,Mértola,11.0,333.3
2017,Nazaré,10.7,375.0
2017,Nelas,8.4,1933.3
2017,Nordeste,16.3,300.0
2017,Odemira,11.5,522.2
2017,Odivelas,23.4,2300.0
2017,Oeiras,17.1,1981.3
2017,Oleiros,20.4,700.0
2017,Olhão,16.3,1400.0
2017,Oliveira de Azeméis,8.7,1530.0
2017,Oliveira de Frades,15.3,1133.3
2017,Oliveira do Bairro,9.4,1071.4
2017,Oliveira do Hospital,17.5,2000.0
2017,Ourique,12.1,500.0
2017,Ourém,11.9,780.0
2017,Ovar,15.4,2850.0
2017,Palmela,15.6,777.3
2017,Pampilhosa da Serra,22.2,75.0
2017,Paredes,13.5,1041.2
2017,Paços de Ferreira,12.7,463.0
2017,Penafiel,13.0,943.8
2017,Penalva do Castelo,10.5,2800.0
2017,Penamacor,17.8,800.0
2017,Penela,9.1,1500.0
2017,Peniche,15.7,2533.3
2017,Peso da Régua,14.9,1120.0
2017,Pinhel,12.6,2800.0
2017,Pombal,14.5,2000.0
2017,Ponta Delgada,16.2,823.3
2017,Ponte de Lima,9.8,2140.0
2017,Ponte de Sor,14.8,685.7
2017,Portalegre,16.3,707.1
2017,Portimão,22.1,904.2
2017,Porto,10.3,559.0
2017,Porto Santo,15.1,3000.0
2017,Porto de Mós,14.3,612.5
2017,Portugal,15.1,1117.9
2017,Povoação,26.8,150.0
2017,Proença-a-Nova,16.8,1900.0
2017,Póvoa de Varzim,15.1,1222.2
2017,Redondo,11.0,900.0
2017,Reguengos de Monsaraz,25.3,700.0
2017,Resende,9.8,520.0
2017,Ribeira Grande,21.4,200.0
2017,Ribeira de Pena,13.9,800.0
2017,Rio Maior,11.7,650.0
2017,Sabrosa,9.7,1400.0
2017,Sabugal,14.6,725.0
2017,Salvaterra de Magos,12.4,1350.0
2017,Santa Comba Dão,16.3,253.3
2017,Santa Cruz,13.2,1280.0
2017,Santa Cruz da Graciosa,8.6,250.0
2017,Santa Cruz das Flores,18.7,22.2
2017,Santa Maria da Feira,10.2,1495.0
2017,Santana,18.8,375.0
2017,Santarém,14.1,1933.3
2017,Santiago do Cacém,17.0,1666.7
2017,Santo Tirso,9.2,1137.5
2017,Sardoal,3.8,566.7
2017,Seixal,21.1,1693.3
2017,Sernancelhe,12.5,500.0
2017,Serpa,15.4,1133.3
2017,Sertã,13.9,1100.0
2017,Sesimbra,20.9,2583.3
2017,Setúbal,15.9,1623.1
2017,Sever do Vouga,10.7,2500.0
2017,Silves,18.9,772.7
2017,Sines,12.7,640.0
2017,Sintra,21.9,1368.5
2017,Sobral de Monte Agraço,6.8,2600.0
2017,Soure,15.5,1800.0
2017,Sousel,8.7,225.0
2017,Sátão,16.7,760.0
2017,São Brás de Alportel,15.3,1450.0
2017,São João da Madeira,9.9,1512.5
2017,São João da Pesqueira,18.5,600.0
2017,São Roque do Pico,20.8,300.0
2017,São Vicente,11.9,300.0
2017,Tabuaço,17.0,150.0
2017,Tarouca,8.1,333.3
2017,Tavira,24.6,2400.0
2017,Terras de Bouro,4.5,350.0
2017,Tondela,12.5,3033.3
2017,Torre de Moncorvo,22.1,1400.0
2017,Torres Novas,15.6,1488.9
2017,Torres Vedras,16.8,1991.7
2017,Trancoso,9.8,700.0
2017,Trofa,8.2,686.7
2017,Tábua,15.3,2300.0
2017,Vagos,19.5,1600.0
2017,Valença,9.7,1800.0
2017,Valongo,14.8,1783.3
2017,Valpaços,14.0,1200.0
2017,Velas,13.5,200.0
2017,Vendas Novas,13.5,642.9
2017,Viana do Castelo,9.8,1618.2
2017,Vidigueira,2.9,700.0
2017,Vieira do Minho,15.9,733.3
2017,Vila Flor,14.0,650.0
2017,Vila Franca de Xira,21.9,886.7
2017,Vila Franca do Campo,24.5,340.0
2017,Vila Nova da Barquinha,16.7,2200.0
2017,Vila Nova de Cerveira,14.8,633.3
2017,Vila Nova de Famalicão,11.5,1117.2
2017,Vila Nova de Foz Côa,18.1,1200.0
2017,Vila Nova de Gaia,12.7,1641.1
2017,Vila Pouca de Aguiar,17.6,3400.0
2017,Vila Real,14.9,2422.2
2017,Vila Real de Santo António,20.9,1140.0
2017,Vila Verde,10.1,2350.0
2017,Vila Viçosa,18.9,875.0
2017,Vila da Praia da Vitória,17.7,500.0
2017,Vila do Conde,17.0,2444.4
2017,Vila do Porto,17.0,170.0
2017,Viseu,11.2,3230.8
2017,Vizela,15.1,405.9
2017,Vouzela,7.7,600.0
2017,Águeda,12.1,2366.7
2017,Évora,14.8,1108.3
2017,Ílhavo,17.1,2014.3
2017,Óbidos,22.8,580.0
2018,Abrantes,14.7,1066.7
2018,Aguiar da Beira,5.5,275.0
2018,Albufeira,23.4,1462.5
2018,Alcanena,6.8,2350.0
2018,Alcobaça,13.1,2616.7
2018,Alcochete,15.2,914.3
2018,Alcácer do Sal,11.2,3300.0
2018,Alfândega da Fé,11.8,700.0
2018,Alijó,19.1,1900.0
2018,Aljustrel,10.3,850.0
2018,Almada,17.9,2438.2
2018,Almeida,10.5,475.0
2018,Almeirim,19.2,837.5
2018,Almodôvar,15.3,1500.0
2018,Alter do Chão,14.6,200.0
2018,Amadora,23.2,1575.0
2018,Amarante,6.4,496.2
2018,Anadia,10.5,1287.5
2018,Angra do Heroísmo,19.7,500.0
2018,Arcos de Valdevez,15.0,1260.0
2018,Arganil,9.8,1850.0
2018,Armamar,11.3,900.0
2018,Arouca,13.3,1750.0
2018,Arraiolos,3.6,900.0
2018,Arronches,14.3,150.0
2018,Aveiro,12.3,3023.1
2018,Avis,5.9,133.3
2018,Azambuja,13.7,1533.3
2018,Baião,10.8,800.0
2018,Barcelos,9.0,1317.4
2018,Barreiro,15.6,1677.3
2018,Batalha,16.1,2700.0
2018,Beja,12.8,1133.3
2018,Belmonte,6.6,1900.0
2018,Benavente,19.1,2333.3
2018,Bombarral,10.2,975.0
2018,Braga,12.2,1189.2
2018,Bragança,15.4,3100.0
2018,Cabeceiras de Basto,14.3,775.0
2018,Cadaval,17.9,700.0
2018,Caldas da Rainha,14.5,1550.0
2018,Calheta [R.A.A.],20.3,50.0
2018,Calheta [R.A.M.],21.1,385.7
2018,Campo Maior,12.9,314.3
2018,Cantanhede,12.3,1477.8
2018,Carrazeda de Ansiães,19.7,700.0
2018,Cartaxo,19.3,1257.1
2018,Cascais,16.8,991.3
2018,Castelo Branco,17.1,2900.0
2018,Castelo de Paiva,13.4,725.0
2018,Castro Daire,13.9,3600.0
2018,Castro Verde,8.0,650.0
2018,Celorico da Beira,10.7,766.7
2018,Celorico de Basto,12.6,2800.0
2018,Cinfães,9.7,190.0
2018,Coimbra,11.5,1095.6
2018,Constância,7.4,750.0
2018,Coruche,15.3,2400.0
2018,Covilhã,11.9,1960.0
2018,Crato,13.8,250.0
2018,Câmara de Lobos,24.5,1440.0
2018,Elvas,8.8,1000.0
2018,Entroncamento,12.9,3033.3
2018,Espinho,11.3,3440.0
2018,Esposende,7.7,2900.0
2018,Estremoz,11.1,2650.0
2018,Fafe,7.3,940.0
2018,Faro,16.2,1647.1
2018,Felgueiras,9.8,572.7
2018,Ferreira do Alentejo,30.0,1100.0
2018,Figueira de Castelo Rodrigo,22.4,300.0
2018,Figueiró dos Vinhos,17.6,450.0
2018,Fornos de Algodres,10.2,500.0
2018,Funchal,16.8,2112.1
2018,Fundão,11.1,3466.7
2018,Gondomar,11.1,1556.7
2018,Guarda,9.1,3400.0
2018,Guimarães,10.8,1838.5
2018,Horta,22.9,900.0
2018,Idanha-a-Nova,19.0,300.0
2018,Lagoa,15.8,622.2
2018,Lagos,21.9,1310.0
2018,Lajes do Pico,13.8,600.0
2018,Lamego,11.1,766.7
2018,Leiria,12.9,2010.0
2018,Lisboa,15.6,888.5
2018,Loulé,13.8,1035.0
2018,Loures,18.0,889.2
2018,Lourinhã,19.2,709.1
2018,Lousada,13.3,626.7
2018,Macedo de Cavaleiros,20.7,477.8
2018,Machico,14.2,1260.0
2018,Madalena,16.7,900.0
2018,Mafra,17.0,566.7
2018,Maia,16.0,2181.8
2018,Mangualde,11.9,2000.0
2018,Manteigas,18.2,175.0
2018,Marco de Canaveses,8.5,1011.1
2018,Marinha Grande,9.0,1470.0
2018,Matosinhos,14.4,2017.6
2018,Mação,12.4,400.0
2018,Melgaço,18.6,1100.0
2018,Mesão Frio,22.4,700.0
2018,Mirandela,11.8,2433.3
2018,Mogadouro,16.6,2400.0
2018,Moimenta da Beira,11.9,537.5
2018,Moita,16.2,1592.9
2018,Montalegre,20.9,540.0
2018,Montemor-o-Novo,14.6,1433.3
2018,Montijo,19.2,1688.9
2018,Monção,7.7,1666.7
2018,Mora,16.1,300.0
2018,Moura,15.3,444.4
2018,Murça,12.7,733.3
2018,Mértola,14.6,1300.0
2018,Nazaré,14.2,625.0
2018,Nisa,29.2,900.0
2018,Nordeste,25.7,100.0
2018,Odemira,16.2,1475.0
2018,Odivelas,22.4,2104.0
2018,Oeiras,16.1,2518.5
2018,Oleiros,12.3,266.7
2018,Olhão,11.5,3100.0
2018,Oliveira de Frades,7.2,1266.7
2018,Oliveira do Bairro,11.2,2000.0
2018,Oliveira do Hospital,13.1,3400.0
2018,Ourique,20.3,400.0
2018,Ourém,9.9,1033.3
2018,Ovar,13.9,1860.0
2018,Palmela,16.4,800.0
2018,Pampilhosa da Serra,4.3,166.7
2018,Paredes,12.3,1675.0
2018,Paços de Ferreira,9.8,681.0
2018,Pedrógão Grande,13.9,800.0
2018,Penacova,11.4,2600.0
2018,Penafiel,10.7,1106.7
2018,Penalva do Castelo,11.5,3400.0
2018,Penamacor,15.0,375.0
2018,Penela,0.0,750.0
2018,Peso da Régua,12.5,1033.3
2018,Pinhel,7.5,1550.0
2018,Pombal,9.2,1862.5
2018,Ponta Delgada,20.9,1985.7
2018,Ponta do Sol,8.2,1000.0
2018,Ponte da Barca,10.1,2900.0
2018,Ponte de Lima,8.0,3050.0
2018,Ponte de Sor,15.7,916.7
2018,Portalegre,13.8,668.8
2018,Portimão,18.1,1068.2
2018,Porto,10.5,683.4
2018,Porto Moniz,16.0,200.0
2018,Porto Santo,20.1,1750.0
2018,Porto de Mós,10.9,1250.0
2018,Portugal,13.9,1352.3
2018,Povoação,30.3,180.0
2018,Póvoa de Varzim,14.5,1411.1
2018,Redondo,11.1,2000.0
2018,Reguengos de Monsaraz,15.7,3300.0
2018,Resende,12.1,550.0
2018,Ribeira Grande,22.1,418.2
2018,Ribeira de Pena,8.4,850.0
2018,Rio Maior,18.0,2466.7
2018,Sabrosa,9.3,1300.0
2018,Sabugal,8.5,725.0
2018,Salvaterra de Magos,10.2,942.9
2018,Santa Comba Dão,12.1,390.0
2018,Santa Cruz,13.1,1028.6
2018,Santa Cruz das Flores,9.9,60.0
2018,Santa Maria da Feira,10.0,1635.0
2018,Santana,15.5,750.0
2018,Santarém,11.6,2144.4
2018,Santiago do Cacém,15.8,1485.7
2018,Santo Tirso,7.8,1050.0
2018,Seixal,18.1,1862.1
2018,Serpa,11.0,800.0
2018,Sertã,11.9,2350.0
2018,Sever do Vouga,10.8,3300.0
2018,Silves,17.3,1187.5
2018,Sines,12.8,2800.0
2018,Sintra,21.5,1596.3
2018,Sobral de Monte Agraço,15.8,1400.0
2018,Soure,16.7,1500.0
2018,Sousel,0.0,225.0
2018,São João da Madeira,9.4,1466.7
2018,São João da Pesqueira,8.8,1600.0
2018,São Pedro do Sul,9.3,2750.0
2018,São Roque do Pico,19.4,300.0
2018,São Vicente,7.8,1100.0
2018,Tabuaço,19.3,166.7
2018,Tarouca,18.2,650.0
2018,Terras de Bouro,18.2,1800.0
2018,Tondela,8.9,3500.0
2018,Torre de Moncorvo,19.0,3100.0
2018,Torres Novas,15.2,2880.0
2018,Torres Vedras,13.4,1740.0
2018,Trofa,7.6,1230.0
2018,Tábua,12.4,2900.0
2018,Vagos,12.0,1460.0
2018,Vale de Cambra,10.6,3350.0
2018,Valença,11.4,3500.0
2018,Valongo,13.9,1994.1
2018,Valpaços,13.0,2800.0
2018,Velas,16.1,200.0
2018,Vendas Novas,12.0,866.7
2018,Viana do Alentejo,14.8,700.0
2018,Viana do Castelo,8.0,1910.0
2018,Vidigueira,7.6,900.0
2018,Vieira do Minho,14.6,2500.0
2018,Vila Flor,18.4,550.0
2018,Vila Franca de Xira,19.5,1200.0
2018,Vila Franca do Campo,21.4,233.3
2018,Vila Nova da Barquinha,9.9,1200.0
2018,Vila Nova de Cerveira,10.9,550.0
2018,Vila Nova de Famalicão,10.0,1488.0
2018,Vila Nova de Foz Côa,12.5,2600.0
2018,Vila Nova de Gaia,10.6,1691.2
2018,Vila Nova de Paiva,17.4,1400.0
2018,Vila Nova de Poiares,14.7,2600.0
2018,Vila Pouca de Aguiar,8.7,3300.0
2018,Vila Real de Santo António,18.1,478.6
2018,Vila Viçosa,13.6,720.0
2018,Vila da Praia da Vitória,11.4,2700.0
2018,Vila de Rei,18.3,350.0
2018,Vila do Conde,13.4,3075.0
2018,Vila do Porto,11.3,250.0
2018,Vinhais,12.8,466.7
2018,Vizela,9.0,452.9
2018,Vouzela,7.1,300.0
2018,Évora,12.8,1184.0
2018,Ílhavo,16.4,2100.0
2018,Óbidos,18.1,1400.0
2019,Abrantes,14.6,1015.4
2019,Albufeira,21.2,1127.3
2019,Alcobaça,12.0,2062.5
2019,Alcochete,14.2,2433.3
2019,Alcácer do Sal,12.7,3200.0
2019,Alenquer,23.3,1787.5
2019,Alfândega da Fé,2.5,600.0
2019,Alijó,18.9,1150.0
2019,Aljustrel,8.0,1900.0
2019,Almada,18.0,2205.3
2019,Almeida,12.9,2200.0
2019,Almeirim,15.0,2600.0
2019,Alter do Chão,9.8,200.0
2019,Alvaiázere,5.6,650.0
2019,Alvito,13.7,100.0
2019,Amadora,22.8,2013.3
2019,Amarante,7.5,622.7
2019,Amares,5.5,3300.0
2019,Anadia,8.5,1337.5
2019,Angra do Heroísmo,21.2,1333.3
2019,Ansião,8.7,1533.3
2019,Arcos de Valdevez,12.6,1700.0
2019,Arganil,9.7,2000.0
2019,Arouca,16.4,1625.0
2019,Arraiolos,4.1,950.0
2019,Arronches,0.0,700.0
2019,Azambuja,14.2,1800.0
2019,Baião,12.0,287.5
2019,Barcelos,8.7,3163.6
2019,Barreiro,13.3,1626.1
2019,Batalha,9.7,2800.0
2019,Beja,17.4,2042.9
2019,Benavente,17.2,3500.0
2019,Bombarral,14.0,2150.0
2019,Braga,12.1,1744.4
2019,Cabeceiras de Basto,11.3,466.7
2019,Cadaval,17.1,1200.0
2019,Caldas da Rainha,13.0,908.0
2019,Calheta [R.A.A.],22.5,300.0
2019,Calheta [R.A.M.],14.1,1400.0
2019,Campo Maior,12.1,1000.0
2019,Carrazeda de Ansiães,9.3,800.0
2019,Cartaxo,18.0,1185.7
2019,Cascais,16.0,911.8
2019,Castelo de Paiva,10.1,1000.0
2019,Castro Verde,12.4,1450.0
2019,Celorico da Beira,13.6,2100.0
2019,Celorico de Basto,14.6,725.0
2019,Chamusca,16.2,3000.0
2019,Cinfães,7.2,194.4
2019,Coimbra,10.6,1578.4
2019,Coruche,9.6,1120.0
2019,Corvo,0.0,50.0
2019,Covilhã,10.5,3028.6
2019,Crato,14.8,700.0
2019,Câmara de Lobos,15.9,1850.0
2019,Elvas,15.9,1100.0
2019,Estremoz,10.4,1475.0
2019,Fafe,10.1,1191.7
2019,Faro,12.8,1415.0
2019,Felgueiras,9.1,768.4
2019,Figueira de Castelo Rodrigo,14.1,1000.0
2019,Figueiró dos Vinhos,11.2,1000.0
2019,Fornos de Algodres,11.1,1800.0
2019,Funchal,15.6,2979.2
2019,Golegã,13.3,2800.0
2019,Gondomar,10.5,2182.6
2019,Grândola,18.3,933.3
2019,Guimarães,9.2,1853.6
2019,Horta,19.7,1850.0
2019,Idanha-a-Nova,16.5,566.7
2019,Lagoa,14.8,435.7
2019,Lagoa [R.A.A.],21.7,1750.0
2019,Lagos,16.5,985.7
2019,Lamego,12.2,1237.5
2019,Leiria,11.5,1913.6
2019,Lisboa,14.5,974.1
2019,Loulé,15.5,1305.9
2019,Loures,18.0,1900.0
2019,Lourinhã,17.8,1128.6
2019,Lousada,10.4,605.6
2019,Macedo de Cavaleiros,14.4,587.5
2019,Machico,12.8,1580.0
2019,Mafra,16.5,621.9
2019,Mangualde,9.7,2833.3
2019,Manteigas,10.3,233.3
2019,Marinha Grande,8.2,2125.0
2019,Matosinhos,12.5,1975.7
2019,Mação,6.1,500.0
2019,Miranda do Douro,10.3,2800.0
2019,Mirandela,9.6,740.0
2019,Mogadouro,17.1,1000.0
2019,Moimenta da Beira,12.6,683.3
2019,Moita,16.2,1753.8
2019,Mondim de Basto,8.3,525.0
2019,Montalegre,11.2,2000.0
2019,Montijo,18.6,1825.0
2019,Mora,23.2,600.0
2019,Moura,15.4,550.0
2019,Murtosa,17.7,2600.0
2019,Murça,13.7,500.0
2019,Mêda,21.2,550.0
2019,Nazaré,17.4,550.0
2019,Nisa,18.3,1100.0
2019,Nordeste,25.0,350.0
2019,Odemira,14.7,1425.0
2019,Odivelas,22.3,2625.0
2019,Oeiras,15.6,2629.6
2019,Olhão,10.5,1183.3
2019,Oliveira do Bairro,8.3,3600.0
2019,Ourique,15.1,700.0
2019,Ourém,7.6,1512.5
2019,Palmela,15.1,832.0
2019,Pampilhosa da Serra,18.2,150.0
2019,Paredes,12.4,2150.0
2019,Paços de Ferreira,10.3,952.9
2019,Pedrógão Grande,16.9,900.0
2019,Penafiel,8.4,2614.3
2019,Penalva do Castelo,13.4,3300.0
2019,Penamacor,15.4,1700.0
2019,Penela,2.4,1400.0
2019,Peso da Régua,11.2,1066.7
2019,Pombal,11.8,1670.0
2019,Ponta Delgada,17.4,2466.7
2019,Ponta do Sol,9.7,3000.0
2019,Ponte de Sor,9.0,590.0
2019,Portalegre,11.6,547.6
2019,Portimão,14.9,831.0
2019,Porto,10.2,905.7
2019,Porto Moniz,15.4,600.0
2019,Porto Santo,17.1,1550.0
2019,Portugal,13.1,1643.2
2019,Povoação,20.6,500.0
2019,Proença-a-Nova,8.5,2400.0
2019,Póvoa de Lanhoso,11.7,2800.0
2019,Póvoa de Varzim,12.9,3111.1
2019,Redondo,11.0,633.3
2019,Reguengos de Monsaraz,17.6,1133.3
2019,Resende,11.1,540.0
2019,Ribeira Brava,16.8,2266.7
2019,Ribeira Grande,16.2,662.5
2019,Ribeira de Pena,14.3,850.0
2019,Rio Maior,14.5,1000.0
2019,Sabugal,11.6,2800.0
2019,Salvaterra de Magos,10.3,2233.3
2019,Santa Comba Dão,12.0,372.7
2019,Santa Cruz das Flores,9.7,33.3
2019,Santa Maria da Feira,8.8,1466.7
2019,Santarém,10.5,1608.3
2019,Santiago do Cacém,14.1,1750.0
2019,Santo Tirso,7.6,1270.6
2019,Sardoal,11.2,900.0
2019,Seixal,17.0,1781.3
2019,Serpa,12.6,1400.0
2019,Sertã,13.0,1125.0
2019,Sesimbra,16.7,1500.0
2019,Silves,16.4,1733.3
2019,Sines,13.8,966.7
2019,Sintra,19.7,2080.0
2019,Sobral de Monte Agraço,13.5,2900.0
2019,Sousel,14.4,375.0
2019,São Brás de Alportel,14.1,3100.0
2019,São João da Madeira,9.0,1530.0
2019,São João da Pesqueira,15.2,1500.0
2019,São Pedro do Sul,8.4,2850.0
2019,São Roque do Pico,27.3,1400.0
2019,Tabuaço,13.0,200.0
2019,Tarouca,11.6,1600.0
2019,Tavira,17.6,2150.0
2019,Tomar,13.9,1346.7
2019,Torre de Moncorvo,16.7,3200.0
2019,Torres Novas,10.9,3000.0
2019,Torres Vedras,12.3,2084.6
2019,Trancoso,5.1,1600.0
2019,Trofa,7.0,1525.0
2019,Tábua,11.9,3600.0
2019,Vagos,12.1,2800.0
2019,Vale de Cambra,5.2,3200.0
2019,Velas,16.5,266.7
2019,Vendas Novas,6.3,1375.0
2019,Viana do Alentejo,15.7,900.0
2019,Vila Flor,19.4,1100.0
2019,Vila Franca de Xira,17.2,1555.2
2019,Vila Franca do Campo,19.3,850.0
2019,Vila Nova de Famalicão,7.5,2075.0
2019,Vila Nova de Foz Côa,11.0,2400.0
2019,Vila Nova de Gaia,10.8,1745.9
2019,Vila Nova de Paiva,10.3,2100.0
2019,Vila Real de Santo António,15.7,1183.3
2019,Vila Viçosa,7.5,3600.0
2019,Vila da Praia da Vitória,10.6,1766.7
2019,Vila de Rei,16.3,900.0
2019,Vila do Conde,14.3,3200.0
2019,Vila do Porto,14.6,1100.0
2019,Vinhais,20.8,1400.0
2019,Vizela,9.3,428.6
2019,Vouzela,4.5,575.0
2019,Évora,12.4,1514.3
2019,Ílhavo,15.6,1777.8
2019,Óbidos,14.6,1033.3
2020,Abrantes,9.6,1107.7
2020,Albufeira,16.0,825.0
2020,Alcobaça,9.3,2000.0
2020,Alcochete,6.9,1975.0
2020,Alcácer do Sal,6.1,1700.0
2020,Alenquer,11.0,1655.6
2020,Alijó,10.5,2500.0
2020,Aljezur,0.0,600.0
2020,Aljustrel,7.5,3000.0
2020,Almada,12.0,2340.5
2020,Almeida,3.1,900.0
2020,Almeirim,6.6,1680.0
2020,Almodôvar,2.3,750.0
2020,Alvito,9.8,100.0
2020,Amadora,13.7,1369.6
2020,Amarante,6.7,484.4
2020,Anadia,8.1,2200.0
2020,Angra do Heroísmo,11.4,1820.0
2020,Arcos de Valdevez,8.2,1200.0
2020,Armamar,5.6,1500.0
2020,Arronches,0.0,500.0
2020,Azambuja,13.2,2100.0
2020,Baião,4.3,350.0
2020,Barcelos,4.6,3690.0
2020,Barreiro,8.6,2068.4
2020,Benavente,8.5,1000.0
2020,Bombarral,8.2,1766.7
2020,Braga,7.1,2261.4
2020,Cabeceiras de Basto,4.0,1066.7
2020,Caldas da Rainha,9.8,1657.1
2020,Calheta [R.A.M.],8.7,1750.0
2020,Campo Maior,4.4,1100.0
2020,Cartaxo,11.5,1242.9
2020,Cascais,9.9,795.3
2020,Castelo de Paiva,6.0,1366.7
2020,Castro Verde,5.7,1066.7
2020,Celorico de Basto,5.1,3500.0
2020,Chamusca,5.8,2900.0
2020,Cinfães,4.5,233.3
2020,Coimbra,6.3,2377.1
2020,Constância,3.1,2100.0
2020,Coruche,5.1,1933.3
2020,Corvo,0.0,50.0
2020,Covilhã,7.1,2072.7
2020,Crato,6.7,600.0
2020,Câmara de Lobos,8.2,1900.0
2020,Fafe,5.9,1372.7
2020,Faro,8.0,2672.7
2020,Felgueiras,5.3,2200.0
2020,Ferreira do Alentejo,1.4,700.0
2020,Ferreira do Zêzere,6.2,1500.0
2020,Figueiró dos Vinhos,3.4,2100.0
2020,Fornos de Algodres,7.4,800.0
2020,Funchal,11.3,3400.0
2020,Gavião,5.0,700.0
2020,Golegã,13.2,2800.0
2020,Gondomar,5.8,3176.5
2020,Grândola,8.2,3600.0
2020,Horta,9.5,1333.3
2020,Idanha-a-Nova,10.9,2000.0
2020,Lagoa,9.9,426.7
2020,Lagos,13.1,1300.0
2020,Lajes do Pico,3.4,1200.0
2020,Lamego,7.5,1325.0
2020,Leiria,7.7,3350.0
2020,Lisboa,10.4,944.9
2020,Loulé,12.2,1181.0
2020,Loures,12.7,2036.7
2020,Lourinhã,9.8,1400.0
2020,Lousada,6.8,781.3
2020,Macedo de Cavaleiros,7.1,1060.0
2020,Machico,7.5,2075.0
2020,Mafra,12.0,962.5
2020,Manteigas,1.3,600.0
2020,Marinha Grande,6.3,2011.1
2020,Matosinhos,8.6,2432.3
2020,Mação,2.2,2300.0
2020,Melgaço,4.6,2000.0
2020,Mesão Frio,2.1,850.0
2020,Miranda do Douro,11.3,1250.0
2020,Mirandela,5.9,833.3
2020,Mogadouro,8.7,3400.0
2020,Moimenta da Beira,4.9,716.7
2020,Moita,8.5,1784.6
2020,Mondim de Basto,5.9,633.3
2020,Montalegre,9.8,2100.0
2020,Montemor-o-Novo,6.1,2750.0
2020,Montijo,13.5,1950.0
2020,Monção,4.7,2033.3
2020,Mora,25.0,750.0
2020,Murça,10.5,520.0
2020,Mértola,5.2,650.0
2020,Mêda,3.2,450.0
2020,Nazaré,13.0,1300.0
2020,Nisa,2.4,850.0
2020,Nordeste,6.1,400.0
2020,Odemira,10.9,2300.0
2020,Odivelas,13.6,2554.5
2020,Oeiras,9.3,3012.5
2020,Oleiros,1.1,800.0
2020,Olhão,10.7,870.6
2020,Ourique,8.9,433.3
2020,Ourém,7.5,1650.0
2020,Palmela,8.7,1070.0
